PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,impact_of_rcv_exp,race,age,other,weight,1,2,3,4,5
964,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Police reform,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Bronx,Plan to vote in-person on June 22,No change,Black,2,,0.829611429,cMayaWiley,cEricAdams,cShaunDonovan,,cDianneMorales
697,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Police reform,Easy,Very liberal or progressive,"Some college, but no degree",65+,Male,Manhattan,Plan to vote early in-person,No change,White,2,,1.116700144,cMayaWiley,cScottStringer,cEricAdams,cShaunDonovan,
171,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Homelessness,Hard,Very liberal or progressive,Graduate or professional degree,65+,Female,Brooklyn,Plan to vote in-person on June 22,No change,White,2,,0.815969318,cMayaWiley,cDianneMorales,cScottStringer,cKathrynGarcia,cShaunDonovan
448,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Easy,Very liberal or progressive,"Some college, but no degree",35-54,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Other,1,,0.704120788,cMayaWiley,cKathrynGarcia,cScottStringer,cDianneMorales,cAndrewYang
340,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Healthcare,Easy,Somewhat liberal or progressive,Graduate or professional degree,55-64,Female,Brooklyn,,No change,White,2,,0.799615467,,cAndrewYang,cShaunDonovan,cMayaWiley,cKathrynGarcia
118,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Somewhat liberal or progressive,High school graduate,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Other,1,,0.704120788,cAndrewYang,cEricAdams,cScottStringer,cShaunDonovan,
503,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Homelessness,Easy,Very liberal or progressive,"Some college, but no degree",35-54,Male,Brooklyn,Plan to vote in-person on June 22,No change,Hispanic,1,1.0,1.015813897,,cDianneMorales,cKathrynGarcia,cScottStringer,cEricAdams
620,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Homelessness,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Not sure,Somewhat more likely,White,2,,0.814504638,cKathrynGarcia,cEricAdams,cMayaWiley,cScottStringer,
169,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Manhattan,Plan to vote in-person on June 22,Somewhat more likely,White,1,,0.702905161,cEricAdams,,cKathrynGarcia,cScottStringer,
695,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Manhattan,Plan to vote early in-person,No change,AAPI,1,,1.023949131,cShaunDonovan,cMayaWiley,,cAndrewYang,cScottStringer
889,Yes,The Democratic party,I will definitely vote,Right direction,Not familiar at all,Education/Schools,Easy,Somewhat liberal or progressive,"Some college, but no degree",35-54,Female,Bronx,Plan to vote in-person on June 22,Somewhat more likely,Black,1,,1.051467879,,cEricAdams,cKathrynGarcia,cDianneMorales,cMayaWiley
73,Yes,The Democratic party,I will definitely vote,Right direction,Not sure,Crime,Very Hard,Very conservative,Graduate or professional degree,65+,Female,Brooklyn,Plan to vote in-person on June 22,No change,Other,2,,0.568281409,cEricAdams,cAndrewYang,,cShaunDonovan,cScottStringer
457,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Very easy,Very liberal or progressive,Associates or other two-year degree,55-64,Female,Queens,Plan to vote early in-person,No change,Hispanic,2,,1.342553974,cKathrynGarcia,cScottStringer,cShaunDonovan,cEricAdams,cMayaWiley
474,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Healthcare,Easy,Moderate,"Some college, but no degree",35-54,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Black,1,,1.170219824,cEricAdams,cKathrynGarcia,cMayaWiley,,cDianneMorales
509,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Easy,Moderate,High school graduate,35-54,Male,Brooklyn,Plan to vote in-person on June 22,No change,Hispanic,1,,1.015813897,cEricAdams,cAndrewYang,,cMayaWiley,cDianneMorales
796,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Jobs,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Staten Island,Plan to vote in-person on June 22,Much more likely,White,2,,0.496634371,cScottStringer,cKathrynGarcia,cMayaWiley,cEricAdams,cShaunDonovan
70,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Education/Schools,Not sure,Very liberal or progressive,Graduate or professional degree,35-54,Female,Manhattan,Plan to vote early in-person,No change,Other,1,,0.490717195,cMayaWiley,,,,cKathrynGarcia
428,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Not sure,Somewhat liberal or progressive,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote early in-person,No change,AAPI,1,,1.050993134,cMayaWiley,cKathrynGarcia,cScottStringer,cShaunDonovan,
149,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",35-54,Female,Bronx,Plan to vote early in-person,No change,Black,1,,1.051467879,,cMayaWiley,cKathrynGarcia,cDianneMorales,cEricAdams
682,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Housing,Very easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Manhattan,Plan to vote in-person on June 22,No change,White,2,,1.167536442,cKathrynGarcia,cShaunDonovan,cScottStringer,,
784,Yes,The Democratic party,I will definitely vote,Not sure,Not familiar at all,Crime,Very easy,Moderate,High school graduate,65+,Female,Staten Island,Not sure,No change,White,2,,0.729381738,cAndrewYang,cShaunDonovan,cScottStringer,cKathrynGarcia,cEricAdams
622,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Education/Schools,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Manhattan,Plan to vote in-person on June 22,Much more likely,Hispanic,2,4.0,0.79874644,cMayaWiley,cDianneMorales,cKathrynGarcia,,cShaunDonovan
545,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Crime,Easy,Moderate,Four-year college graduate (bachelors degree),65+,Other,Manhattan,Plan to vote in-person on June 22,No change,Black,2,,1.161077089,cAndrewYang,cEricAdams,cKathrynGarcia,cMayaWiley,cScottStringer
240,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Crime,Very easy,Not sure,High school graduate,65+,Female,Bronx,Plan to vote in-person on June 22,No change,Black,2,,1.189190989,cKathrynGarcia,,,,cMayaWiley
373,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Jobs,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Brooklyn,Plan to vote in-person on June 22,Much more likely,Hispanic,1,,0.99744095,cDianneMorales,cKathrynGarcia,cAndrewYang,cMayaWiley,cEricAdams
936,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Crime,Very easy,Moderate,Graduate or professional degree,35-54,Female,Bronx,Plan to vote early in-person,No change,Black,1,,0.717666742,cEricAdams,,cMayaWiley,cAndrewYang,cShaunDonovan
661,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Police reform,Not sure,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Manhattan,Plan to vote early in-person,No change,White,2,,0.831163004,cMayaWiley,cScottStringer,cKathrynGarcia,cDianneMorales,cEricAdams
2,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Very easy,Moderate,"Some college, but no degree",55-64,Male,Bronx,Plan to vote in-person on June 22,No change,Black,2,,1.114615542,cKathrynGarcia,cEricAdams,cShaunDonovan,cAndrewYang,
124,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Easy,Somewhat liberal or progressive,Associates or other two-year degree,55-64,Female,Bronx,Plan to vote in-person on June 22,No change,Other,2,,0.701194793,cEricAdams,,cMayaWiley,,
461,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Police reform,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote early in-person,No change,White,1,,0.752501167,cKathrynGarcia,,,,
925,Yes,The Democratic party,I will definitely vote,Right direction,Not sure,Crime,Not sure,Moderate,Vocational or technical school,55-64,Female,Bronx,Plan to vote by absentee ballot,Somewhat less likely,Hispanic,2,,1.011592651,cKathrynGarcia,,,,
157,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Brooklyn,Plan to vote in-person on June 22,Much more likely,Hispanic,2,,1.201167635,cKathrynGarcia,cAndrewYang,cShaunDonovan,cScottStringer,cDianneMorales
537,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Male,Manhattan,Plan to vote by absentee ballot,No change,AAPI,1,,1.023949131,cKathrynGarcia,,,,
660,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Jobs,Easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Plan to vote by absentee ballot,Much more likely,White,2,,0.796887942,cKathrynGarcia,cMayaWiley,cScottStringer,cShaunDonovan,cAndrewYang
944,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Housing,Very easy,Somewhat liberal or progressive,High school graduate,65+,Male,Bronx,Plan to vote in-person on June 22,Much more likely,Black,2,,1.13741182,,cShaunDonovan,cMayaWiley,cScottStringer,cEricAdams
775,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Very easy,Moderate,Associates or other two-year degree,35-54,Male,Queens,Plan to vote early in-person,Much less likely,Hispanic,1,2.0,1.158603738,cEricAdams,,cKathrynGarcia,cDianneMorales,
247,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Crime,Not sure,Moderate,Associates or other two-year degree,65+,Male,Queens,Plan to vote early in-person,Much less likely,Hispanic,2,,1.31035969,cScottStringer,cDianneMorales,cEricAdams,cAndrewYang,cKathrynGarcia
248,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Crime,Very easy,Somewhat conservative,"Some college, but no degree",65+,Female,Queens,Plan to vote in-person on June 22,Much more likely,Black,2,5.0,1.578256906,cEricAdams,cAndrewYang,cDianneMorales,cKathrynGarcia,
942,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Easy,Moderate,High school graduate,55-64,Male,Queens,Plan to vote in-person on June 22,Much more likely,Hispanic,2,,1.28409715,cMayaWiley,cKathrynGarcia,cEricAdams,,cDianneMorales
382,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Police reform,Very easy,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Brooklyn,Plan to vote early in-person,No change,White,2,,0.815969318,cKathrynGarcia,cMayaWiley,,cEricAdams,cShaunDonovan
128,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Brooklyn,Not sure,Much more likely,Hispanic,1,,0.954010867,cMayaWiley,cKathrynGarcia,cDianneMorales,,
902,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Police reform,Easy,Very liberal or progressive,Graduate or professional degree,18-34,Male,Bronx,Plan to vote early in-person,No change,Black,1,,0.905549846,cMayaWiley,cScottStringer,,,
812,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Hard,Very conservative,"Some college, but no degree",55-64,Male,Staten Island,Plan to vote in-person on June 22,No change,White,2,,0.683641424,cKathrynGarcia,cAndrewYang,cEricAdams,cScottStringer,cShaunDonovan
158,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Healthcare,Very easy,Very liberal or progressive,"Some college, but no degree",55-64,Male,Queens,Plan to vote in-person on June 22,No change,White,2,,1.278030677,cEricAdams,cAndrewYang,cDianneMorales,cKathrynGarcia,cMayaWiley
104,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Police reform,Very easy,Somewhat conservative,Four-year college graduate (bachelors degree),55-64,Female,Brooklyn,Plan to vote in-person on June 22,Much more likely,White,2,,0.834007843,cEricAdams,,cScottStringer,cShaunDonovan,cKathrynGarcia
876,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Police reform,Easy,Somewhat liberal or progressive,Associates or other two-year degree,35-54,Male,Queens,Plan to vote in-person on June 22,No change,Hispanic,1,,1.158603738,cKathrynGarcia,cAndrewYang,cEricAdams,,cDianneMorales
600,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Very liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Plan to vote early in-person,No change,White,2,,0.796887942,cMayaWiley,cDianneMorales,,,
731,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Very easy,Very liberal or progressive,Graduate or professional degree,18-34,Female,Queens,Plan to vote by absentee ballot,Much more likely,White,1,,1.085581459,cDianneMorales,cMayaWiley,cScottStringer,cKathrynGarcia,
764,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Easy,Moderate,Associates or other two-year degree,35-54,Female,Queens,Plan to vote early in-person,No change,Black,1,,1.395475124,,cMayaWiley,cEricAdams,cAndrewYang,cShaunDonovan
572,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Very easy,Somewhat liberal or progressive,"Some college, but no degree",35-54,Male,Manhattan,Plan to vote early in-person,Much more likely,White,1,,0.987372377,cKathrynGarcia,cMayaWiley,,cEricAdams,cShaunDonovan
156,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Crime,Very easy,Somewhat liberal or progressive,First to eleventh grade,35-54,Male,Manhattan,Plan to vote early in-person,Much more likely,Hispanic,1,,0.992059172,cEricAdams,,,,
330,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Very easy,Moderate,"Some college, but no degree",35-54,Male,Brooklyn,,No change,Black,1,,1.170219824,cEricAdams,cShaunDonovan,cAndrewYang,cKathrynGarcia,cScottStringer
621,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Homelessness,Very easy,Very liberal or progressive,Graduate or professional degree,55-64,Female,Manhattan,,Much more likely,Black,2,,0.903887786,cMayaWiley,cDianneMorales,cScottStringer,cKathrynGarcia,cShaunDonovan
6,Yes,The Democratic party,I will definitely vote,Right direction,Not familiar at all,Housing,Easy,Somewhat liberal or progressive,Associates or other two-year degree,35-54,Male,Queens,Plan to vote early in-person,Much more likely,Hispanic,1,,1.158603738,cMayaWiley,cEricAdams,cDianneMorales,cScottStringer,cAndrewYang
130,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Easy,Moderate,High school graduate,65+,Male,Bronx,Plan to vote in-person on June 22,Much more likely,Black,2,,1.13741182,cShaunDonovan,cScottStringer,cMayaWiley,cEricAdams,
159,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Hard,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote in-person on June 22,Not sure,Hispanic,2,5.0,1.370012082,cKathrynGarcia,cEricAdams,,cShaunDonovan,
245,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,High school graduate,35-54,Male,Bronx,Plan to vote in-person on June 22,Much more likely,Black,1,,1.005685382,cMayaWiley,cEricAdams,,cShaunDonovan,cKathrynGarcia
654,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Housing,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,Plan to vote early in-person,Much more likely,Hispanic,1,,0.974115875,cMayaWiley,cScottStringer,cEricAdams,cDianneMorales,cKathrynGarcia
603,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Police reform,Easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Male,Manhattan,,No change,White,2,,1.116700144,cKathrynGarcia,cMayaWiley,,,
236,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Education/Schools,Very easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote early in-person,No change,Hispanic,2,,1.370012082,cKathrynGarcia,cEricAdams,cAndrewYang,,
912,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Easy,Very conservative,"Some college, but no degree",55-64,Male,Queens,Plan to vote in-person on June 22,No change,Black,2,,1.479282717,cShaunDonovan,,,,
676,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,COVID-19/coronavirus,Hard,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Plan to vote in-person on June 22,No change,White,1,,0.734903989,cDianneMorales,cScottStringer,,cMayaWiley,cKathrynGarcia
316,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Housing,Easy,Very liberal or progressive,Graduate or professional degree,18-34,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Hispanic,1,,0.91466987,cMayaWiley,cDianneMorales,cKathrynGarcia,cAndrewYang,cShaunDonovan
745,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Police reform,Very easy,Moderate,Four-year college graduate (bachelors degree),55-64,Female,Queens,Plan to vote early in-person,Much more likely,Black,2,,1.101034215,cShaunDonovan,cAndrewYang,cEricAdams,cScottStringer,
975,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Jobs,Very easy,Somewhat liberal or progressive,Associates or other two-year degree,35-54,Male,Bronx,Plan to vote in-person on June 22,Much more likely,White,1,,0.868864859,cAndrewYang,cMayaWiley,cScottStringer,cShaunDonovan,cEricAdams
826,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Transportation,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Staten Island,Plan to vote early in-person,No change,White,1,5.0,0.605673341,cScottStringer,cMayaWiley,cKathrynGarcia,cDianneMorales,
891,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Crime,Very easy,Moderate,High school graduate,55-64,Female,Bronx,Plan to vote in-person on June 22,No change,Black,2,,1.16535694,cMayaWiley,,cShaunDonovan,cScottStringer,cEricAdams
53,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Homelessness,Not sure,Somewhat liberal or progressive,Graduate or professional degree,65+,Female,Manhattan,Not sure,No change,White,2,,0.796887942,cKathrynGarcia,cShaunDonovan,cMayaWiley,,
175,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Education/Schools,Hard,Very liberal or progressive,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote early in-person,No change,Black,1,,0.835080099,cEricAdams,cKathrynGarcia,cMayaWiley,cAndrewYang,
14,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Easy,Moderate,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote in-person on June 22,No change,Black,1,3.0,0.835080099,cEricAdams,cScottStringer,,,
184,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,Graduate or professional degree,35-54,Male,Brooklyn,Plan to vote in-person on June 22,No change,AAPI,1,,1.005231308,cKathrynGarcia,,,,
722,Yes,The Democratic party,I will definitely vote,Right direction,Not sure,COVID-19/coronavirus,Easy,Somewhat conservative,Associates or other two-year degree,55-64,Male,Manhattan,,Somewhat less likely,Hispanic,2,,1.099513417,cKathrynGarcia,,cMayaWiley,cDianneMorales,cScottStringer
122,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,Four-year college graduate (bachelors degree),18-34,Female,Staten Island,Plan to vote in-person on June 22,No change,Hispanic,1,,0.608548312,cEricAdams,cAndrewYang,cScottStringer,cShaunDonovan,cMayaWiley
504,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Somewhat conservative,"Some college, but no degree",65+,Male,Brooklyn,Plan to vote in-person on June 22,Much more likely,White,2,,1.143439381,cEricAdams,cKathrynGarcia,,cAndrewYang,cShaunDonovan
177,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Very conservative,High school graduate,55-64,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat less likely,White,2,,1.120522297,cAndrewYang,cEricAdams,cKathrynGarcia,cScottStringer,
18,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Easy,Not sure,High school graduate,65+,Female,Manhattan,Plan to vote early in-person,No change,Black,2,,1.351388907,cEricAdams,cAndrewYang,cKathrynGarcia,cMayaWiley,cScottStringer
505,Yes,The Democratic party,I will definitely vote,Right direction,Not too familiar,Jobs,Easy,Somewhat conservative,High school graduate,35-54,Male,Brooklyn,Plan to vote by absentee ballot,Somewhat more likely,Hispanic,1,,1.015813897,,cDianneMorales,cScottStringer,cEricAdams,cAndrewYang
845,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Something else (please specify),Not sure,Not sure,High school graduate,55-64,Female,Staten Island,Plan to vote early in-person,No change,White,2,,0.714763296,cEricAdams,,,,
113,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Something else (please specify),Very easy,Very liberal or progressive,Graduate or professional degree,65+,Male,Manhattan,Plan to vote by absentee ballot,Somewhat more likely,Other,2,,0.530826998,cScottStringer,cMayaWiley,cDianneMorales,cKathrynGarcia,cShaunDonovan
589,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Manhattan,Plan to vote in-person on June 22,Much more likely,White,2,,0.831163004,cKathrynGarcia,cMayaWiley,,,
637,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Transportation,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Manhattan,Plan to vote in-person on June 22,No change,White,2,,0.794972914,cEricAdams,cScottStringer,,,
231,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Very easy,Very liberal or progressive,Associates or other two-year degree,65+,Male,Queens,Plan to vote in-person on June 22,Much more likely,Hispanic,2,,1.31035969,cDianneMorales,cMayaWiley,cScottStringer,cKathrynGarcia,cShaunDonovan
595,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Hard,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Plan to vote by absentee ballot,No change,AAPI,1,,1.070563061,cAndrewYang,,,,
624,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Police reform,Very easy,Very liberal or progressive,High school graduate,35-54,Male,Manhattan,Plan to vote in-person on June 22,Much more likely,White,1,,0.987372377,cMayaWiley,cScottStringer,,,
533,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Manhattan,Plan to vote early in-person,No change,White,2,,0.794972914,cMayaWiley,cKathrynGarcia,cScottStringer,cShaunDonovan,
974,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Police reform,Hard,Moderate,"Some college, but no degree",55-64,Male,Bronx,Plan to vote by absentee ballot,Somewhat more likely,Hispanic,2,,0.967546382,,cDianneMorales,,,
482,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,COVID-19/coronavirus,Easy,Somewhat liberal or progressive,Associates or other two-year degree,55-64,Male,Brooklyn,Plan to vote early in-person,No change,Black,2,,1.296971425,cScottStringer,cEricAdams,cAndrewYang,cShaunDonovan,cDianneMorales
696,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Very easy,Somewhat liberal or progressive,Associates or other two-year degree,35-54,Male,Manhattan,Plan to vote in-person on June 22,Much more likely,White,1,,0.987372377,cEricAdams,cKathrynGarcia,,cShaunDonovan,cAndrewYang
120,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Police reform,Very easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote in-person on June 22,No change,White,2,,1.36353972,cKathrynGarcia,cAndrewYang,cEricAdams,cDianneMorales,cMayaWiley
512,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Not sure,Somewhat liberal or progressive,"Some college, but no degree",55-64,Male,Brooklyn,Plan to vote in-person on June 22,Not sure,Hispanic,2,,1.12584112,cAndrewYang,cKathrynGarcia,cMayaWiley,cEricAdams,cDianneMorales
671,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Housing,Easy,Very liberal or progressive,Graduate or professional degree,65+,Male,Manhattan,Plan to vote early in-person,No change,Other,2,,0.530826998,cScottStringer,cKathrynGarcia,cEricAdams,cShaunDonovan,
846,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Police reform,Not sure,Somewhat liberal or progressive,Associates or other two-year degree,65+,Female,Staten Island,,No change,Other,2,,0.507977534,cAndrewYang,cDianneMorales,cKathrynGarcia,cEricAdams,cMayaWiley
882,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Jobs,Very easy,Not sure,Graduate or professional degree,65+,Female,Bronx,Plan to vote early in-person,No change,Hispanic,2,,0.704571577,cScottStringer,cDianneMorales,cMayaWiley,cKathrynGarcia,
754,Yes,The Democratic party,I will definitely vote,Wrong track,Not too familiar,Crime,Not sure,Somewhat liberal or progressive,High school graduate,65+,Female,Queens,Plan to vote early in-person,No change,White,2,,1.36353972,cKathrynGarcia,cDianneMorales,cScottStringer,cShaunDonovan,cAndrewYang
580,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Police reform,Easy,Very liberal or progressive,Graduate or professional degree,18-34,Female,Manhattan,Plan to vote in-person on June 22,No change,White,1,2.0,0.929533548,cMayaWiley,,cDianneMorales,,
345,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,COVID-19/coronavirus,Easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote early in-person,No change,White,2,,1.36353972,cEricAdams,cKathrynGarcia,cMayaWiley,,
391,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Police reform,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Brooklyn,Plan to vote early in-person,Not sure,White,1,2.0,0.99272873,cMayaWiley,,cDianneMorales,cScottStringer,
766,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Something else (please specify),Very easy,Moderate,High school graduate,55-64,Female,Queens,Plan to vote early in-person,No change,Black,2,,1.546625106,cEricAdams,cShaunDonovan,cMayaWiley,cDianneMorales,
379,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Crime,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Brooklyn,Plan to vote by absentee ballot,No change,Black,2,,0.942190693,cEricAdams,cScottStringer,cKathrynGarcia,,cShaunDonovan
776,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Crime,Hard,Moderate,"Some college, but no degree",35-54,Male,Queens,Plan to vote early in-person,Somewhat less likely,White,1,,1.153130134,cEricAdams,cKathrynGarcia,cShaunDonovan,cScottStringer,
163,Yes,The Democratic party,I will definitely vote,Right direction,Moderately familiar,Housing,Easy,Somewhat conservative,Associates or other two-year degree,18-34,Female,Manhattan,Plan to vote in-person on June 22,Somewhat more likely,Hispanic,1,,1.368342644,cAndrewYang,cShaunDonovan,cKathrynGarcia,cDianneMorales,cMayaWiley
